feature_id,model_id,layer,source_keyword,explanation,exemplar_count,language,rank,pk_id,book_name,chapter,verse,verse_ref,raw_text,score
21752,llama3.1-8b,20-llamascope-res-32k,feeling,emotional expressions related to feelings and sentiments,8,cuv,1,1CO-007-040,1 Corinthians,7,40,1 Corinthians 7:40,然 而 按 我 的 意 见 ， 若 常 守 节 更 有 福 气 。 我 也 想 自 己 是 被 神 的 灵 感 动 了 。,0.6529494
21752,llama3.1-8b,20-llamascope-res-32k,feeling,emotional expressions related to feelings and sentiments,8,cuv,2,JER-031-013,Jeremiah,31,13,Jeremiah 31:13,那 时 ， 处 女 必 欢 乐 跳 舞 ； 年 少 的 、 年 老 的 ， 也 必 一 同 欢 乐 ； 因 为 我 要 使 他 们 的 悲 哀 变 为 欢 喜 ， 并 要 安 慰 他 们 ， 使 他 们 的 愁 烦 转 为 快 乐 。,0.6410365
21752,llama3.1-8b,20-llamascope-res-32k,feeling,emotional expressions related to feelings and sentiments,8,cuv,3,ECC-002-001,Ecclesiastes,2,1,Ecclesiastes 2:1,我 心 里 说 ： 来 罢 ， 我 以 喜 乐 试 试 你 ， 你 好 享 福 ！ 谁 知 ， 这 也 是 虚 空 。,0.63362753
21930,llama3.1-8b,22-llamascope-res-32k,feeling, emotional expressions and sensations,8,cuv,1,JDG-019-006,Judges,19,6,Judges 19:6,於 是 二 人 坐 下 一 同 吃 喝 。 女 子 的 父 亲 对 那 人 说 ： 请 你 再 住 一 夜 ， 畅 快 你 的 心 。,0.55293816
21930,llama3.1-8b,22-llamascope-res-32k,feeling, emotional expressions and sensations,8,cuv,2,2KI-006-032,2 Kings,6,32,2 Kings 6:32,那 时 ， 以 利 沙 正 坐 在 家 中 ， 长 老 也 与 他 同 坐 。 王 打 发 一 个 伺 候 他 的 人 去 ； 他 还 没 有 到 ， 以 利 沙 对 长 老 说 ： 你 们 看 这 凶 手 之 子 ， 打 发 人 来 斩 我 的 头 ； 你 们 看 着 使 者 来 到 ， 就 关 上 门 ， 用 门 将 他 推 出 去 。 在 他 後 头 不 是 有 他 主 人 脚 步 的 响 声 麽 ？,0.54428387
21930,llama3.1-8b,22-llamascope-res-32k,feeling, emotional expressions and sensations,8,cuv,3,JDG-009-042,Judges,9,42,Judges 9:42,次 日 ， 民 出 到 田 间 ， 有 人 告 诉 亚 比 米 勒 ；,0.5440626
21957,llama3.1-8b,10-llamascope-res-32k,feeling, references to feelings of enjoyment and fun,8,cuv,1,ECC-004-012,Ecclesiastes,4,12,Ecclesiastes 4:12,有 人 攻 胜 孤 身 一 人 ， 若 有 二 人 便 能 敌 挡 他 ； 三 股 合 成 的 绳 子 不 容 易 折 断 。,0.51783586
21957,llama3.1-8b,10-llamascope-res-32k,feeling, references to feelings of enjoyment and fun,8,cuv,2,2CO-008-022,2 Corinthians,8,22,2 Corinthians 8:22,我 们 又 打 发 一 位 兄 弟 同 去 ； 这 人 的 热 心 ， 我 们 在 许 多 事 上 屡 次 试 验 过 。 现 在 他 因 为 深 信 你 们 ， 就 更 加 热 心 了 。,0.51082546
21957,llama3.1-8b,10-llamascope-res-32k,feeling, references to feelings of enjoyment and fun,8,cuv,3,1TH-005-014,1 Thessalonians,5,14,1 Thessalonians 5:14,我 们 又 劝 弟 兄 们 ， 要 警 戒 不 守 规 矩 的 人 ， 勉 励 灰 心 的 人 ， 扶 助 软 弱 的 人 ， 也 要 向 众 人 忍 耐 。,0.50643045
22182,llama3.1-8b,21-llamascope-res-32k,sentiment, expressions of subjective sentiment or emotional responses,8,cuv,1,2TI-001-003,2 Timothy,1,3,2 Timothy 1:3,我 感 谢 神 ， 就 是 我 接 续 祖 先 用 清 洁 的 良 心 所 事 奉 的 神 。 祈 祷 的 时 候 ， 不 住 的 想 念 你 ！,0.5144485
22182,llama3.1-8b,21-llamascope-res-32k,sentiment, expressions of subjective sentiment or emotional responses,8,cuv,2,2TH-001-003,2 Thessalonians,1,3,2 Thessalonians 1:3,弟 兄 们 ， 我 们 该 为 你 们 常 常 感 谢 神 ， 这 本 是 合 宜 的 ； 因 你 们 的 信 心 格 外 增 长 ， 并 且 你 们 众 人 彼 此 相 爱 的 心 也 都 充 足 。,0.50343865
22182,llama3.1-8b,21-llamascope-res-32k,sentiment, expressions of subjective sentiment or emotional responses,8,cuv,3,2CO-009-002,2 Corinthians,9,2,2 Corinthians 9:2,因 为 我 知 道 你 们 乐 意 的 心 ， 常 对 马 其 顿 人 夸 奖 你 们 ， 说 亚 该 亚 人 预 备 好 了 ， 已 经 有 一 年 了 ； 并 且 你 们 的 热 心 激 动 了 许 多 人 。,0.50337714
22429,llama3.1-8b,18-llamascope-res-32k,sentiment, expressions of sentiment or emotional states,8,cuv,1,PRO-017-009,Proverbs,17,9,Proverbs 17:9,遮 掩 人 过 的 ， 寻 求 人 爱 ； 屡 次 挑 错 的 ， 离 间 密 友 。,0.62231314
22429,llama3.1-8b,18-llamascope-res-32k,sentiment, expressions of sentiment or emotional states,8,cuv,2,2CO-006-009,2 Corinthians,6,9,2 Corinthians 6:9,似 乎 不 为 人 所 知 ， 却 是 人 所 共 知 的 ； 似 乎 要 死 ， 却 是 活 着 的 ； 似 乎 受 责 罚 ， 却 是 不 至 丧 命 的 ；,0.62077755
22429,llama3.1-8b,18-llamascope-res-32k,sentiment, expressions of sentiment or emotional states,8,cuv,3,PSA-050-021,Psalms,50,21,Psalms 50:21,你 行 了 这 些 事 ， 我 还 闭 口 不 言 ， 你 想 我 恰 和 你 一 样 ； 其 实 我 要 责 备 你 ， 将 这 些 事 摆 在 你 眼 前 。,0.6154385
22687,llama3.1-8b,5-llamascope-res-32k,feeling," variations of the verb ""feel"" indicating emotional states",8,cuv,1,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.6559063
22687,llama3.1-8b,5-llamascope-res-32k,feeling," variations of the verb ""feel"" indicating emotional states",8,cuv,2,PSA-119-157,Psalms,119,157,Psalms 119:157,逼 迫 我 的 ， 抵 挡 我 的 ， 很 多 ， 我 却 没 有 偏 离 你 的 法 度 。,0.6470133
22687,llama3.1-8b,5-llamascope-res-32k,feeling," variations of the verb ""feel"" indicating emotional states",8,cuv,3,1KI-010-007,1 Kings,10,7,1 Kings 10:7,我 先 不 信 那 些 话 ， 及 至 我 来 亲 眼 见 了 才 知 道 人 所 告 诉 我 的 还 不 到 一 半 。 你 的 智 慧 和 你 的 福 分 越 过 我 所 听 见 的 风 声 。,0.6452819
22799,llama3.1-8b,2-llamascope-res-32k,feeling,phrases relating to experiencing or receiving something enjoyable or special,8,cuv,1,EZK-010-009,Ezekiel,10,9,Ezekiel 10:9,我 又 观 看 ， 见 基 路 伯 旁 边 有 四 个 轮 子 。 这 基 路 伯 旁 有 一 个 轮 子 ， 那 基 路 伯 旁 有 一 个 轮 子 ， 每 基 路 伯 都 是 如 此 ； 轮 子 的 颜 色 （ 原 文 是 形 状 ） 彷 佛 水 苍 玉 。,0.58519894
22799,llama3.1-8b,2-llamascope-res-32k,feeling,phrases relating to experiencing or receiving something enjoyable or special,8,cuv,2,ACT-009-006,Acts,9,6,Acts 9:6,起 来 ！ 进 城 去 ， 你 所 当 做 的 事 ， 必 有 人 告 诉 你 。,0.5780109
22799,llama3.1-8b,2-llamascope-res-32k,feeling,phrases relating to experiencing or receiving something enjoyable or special,8,cuv,3,PSA-104-026,Psalms,104,26,Psalms 104:26,那 里 有 船 行 走 ， 有 你 所 造 的 鳄 鱼 游 泳 在 其 中 。,0.5771271
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,cuv,1,NUM-005-030,Numbers,5,30,Numbers 5:30,或 是 人 生 了 疑 恨 的 心 ， 疑 恨 他 的 妻 ， 就 有 这 疑 恨 的 条 例 。 那 时 他 要 叫 妇 人 站 在 耶 和 华 面 前 ， 祭 司 要 在 他 身 上 照 这 条 例 而 行 。,0.6634636
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,cuv,2,JER-046-005,Jeremiah,46,5,Jeremiah 46:5,我 为 何 看 见 他 们 惊 惶 转 身 退 後 呢 ？ 他 们 的 勇 士 打 败 了 ， 急 忙 逃 跑 ， 并 不 回 头 ； 惊 吓 四 围 都 有 ！ 这 是 耶 和 华 说 的 。,0.6515249
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,cuv,3,2KI-002-017,2 Kings,2,17,2 Kings 2:17,他 们 再 三 催 促 他 ， 他 难 以 推 辞 ， 就 说 ： 你 们 打 发 人 去 罢 ！ 他 们 便 打 发 五 十 人 去 ， 寻 找 了 三 天 ， 也 没 有 找 着 。,0.64967674
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,cuv,1,JOB-032-007,Job,32,7,Job 32:7,我 说 ， 年 老 的 当 先 说 话 ； 寿 高 的 当 以 智 慧 . 教 训 人 。,0.65685916
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,cuv,2,2TI-004-002,2 Timothy,4,2,2 Timothy 4:2,务 要 传 道 ， 无 论 得 时 不 得 时 ， 总 要 专 心 ； 并 用 百 般 的 忍 耐 ， 各 样 的 教 训 ， 责 备 人 、 警 戒 人 、 劝 勉 人 。,0.64995074
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,cuv,3,DEU-006-007,Deuteronomy,6,7,Deuteronomy 6:7,也 要 殷 勤 教 训 你 的 儿 女 。 无 论 你 坐 在 家 里 ， 行 在 路 上 ， 躺 下 ， 起 来 ， 都 要 谈 论 。,0.6484766
22972,llama3.1-8b,14-llamascope-res-32k,feeling,language related to emotions and feelings,8,cuv,1,ECC-003-007,Ecclesiastes,3,7,Ecclesiastes 3:7,撕 裂 有 时 ， 缝 补 有 时 ； 静 默 有 时 ， 言 语 有 时 ；,0.63159716
22972,llama3.1-8b,14-llamascope-res-32k,feeling,language related to emotions and feelings,8,cuv,2,JHN-005-030,John,5,30,John 5:30,我 凭 着 自 己 不 能 做 甚 麽 ， 我 怎 麽 听 见 就 怎 麽 审 判 。 我 的 审 判 也 是 公 平 的 ； 因 为 我 不 求 自 己 的 意 思 ， 只 求 那 差 我 来 者 的 意 思 。,0.62458736
22972,llama3.1-8b,14-llamascope-res-32k,feeling,language related to emotions and feelings,8,cuv,3,ROM-003-002,Romans,3,2,Romans 3:2,凡 事 大 有 好 处 ： 第 一 是 神 的 圣 言 交 托 他 们 。,0.6206337
23205,llama3.1-8b,20-llamascope-res-32k,feeling, descriptive phrases about experiences and feelings,8,cuv,1,2KI-020-010,2 Kings,20,10,2 Kings 20:10,希 西 家 回 答 说 ： 日 影 向 前 进 十 度 容 易 ， 我 要 日 影 往 後 退 十 度 。,0.5920478
23205,llama3.1-8b,20-llamascope-res-32k,feeling, descriptive phrases about experiences and feelings,8,cuv,2,NUM-005-030,Numbers,5,30,Numbers 5:30,或 是 人 生 了 疑 恨 的 心 ， 疑 恨 他 的 妻 ， 就 有 这 疑 恨 的 条 例 。 那 时 他 要 叫 妇 人 站 在 耶 和 华 面 前 ， 祭 司 要 在 他 身 上 照 这 条 例 而 行 。,0.58689326
23205,llama3.1-8b,20-llamascope-res-32k,feeling, descriptive phrases about experiences and feelings,8,cuv,3,1KI-021-029,1 Kings,21,29,1 Kings 21:29,亚 哈 在 我 面 前 这 样 自 卑 ， 你 看 见 了 麽 ？ 因 他 在 我 面 前 自 卑 ， 他 还 在 世 的 时 候 ， 我 不 降 这 祸 ； 到 他 儿 子 的 时 候 ， 我 必 降 这 祸 与 他 的 家 。,0.58449805
23257,llama3.1-8b,9-llamascope-res-32k,feeling, expressions of feeling and emotional states,8,cuv,1,ACT-011-005,Acts,11,5,Acts 11:5,我 在 约 帕 城 里 祷 告 的 时 候 ， 魂 游 象 外 ， 看 见 异 象 ， 有 一 物 降 下 ， 好 像 一 块 大 布 ， 系 着 四 角 ， 从 天 缒 下 ， 直 来 到 我 跟 前 。,0.6000333
23257,llama3.1-8b,9-llamascope-res-32k,feeling, expressions of feeling and emotional states,8,cuv,2,PHP-002-028,Philippians,2,28,Philippians 2:28,所 以 我 越 发 急 速 打 发 他 去 ， 叫 你 们 再 见 他 ， 就 可 以 喜 乐 ， 我 也 可 以 少 些 忧 愁 。,0.588271
23257,llama3.1-8b,9-llamascope-res-32k,feeling, expressions of feeling and emotional states,8,cuv,3,ACT-022-006,Acts,22,6,Acts 22:6,我 将 到 大 马 色 ， 正 走 的 时 候 ， 约 在 晌 午 ， 忽 然 从 天 上 发 大 光 ， 四 面 照 着 我 。,0.58713603
23361,llama3.1-8b,3-llamascope-res-32k,feeling,phrases expressing emotions or feelings,8,cuv,1,MRK-010-002,Mark,10,2,Mark 10:2,有 法 利 赛 人 来 问 他 说 ： 人 休 妻 可 以 不 可 以 ？ 意 思 要 试 探 他 。,0.61329365
23361,llama3.1-8b,3-llamascope-res-32k,feeling,phrases expressing emotions or feelings,8,cuv,2,ACT-023-030,Acts,23,30,Acts 23:30,後 来 有 人 把 要 害 他 的 计 谋 告 诉 我 ， 我 就 立 时 解 他 到 你 那 里 去 ， 又 吩 咐 告 他 的 人 在 你 面 前 告 他 。 （ 有 古 卷 在 此 有 ： 愿 你 平 安 ！ ）,0.6016198
23361,llama3.1-8b,3-llamascope-res-32k,feeling,phrases expressing emotions or feelings,8,cuv,3,JHN-005-030,John,5,30,John 5:30,我 凭 着 自 己 不 能 做 甚 麽 ， 我 怎 麽 听 见 就 怎 麽 审 判 。 我 的 审 判 也 是 公 平 的 ； 因 为 我 不 求 自 己 的 意 思 ， 只 求 那 差 我 来 者 的 意 思 。,0.598446
23613,llama3.1-8b,0-llamascope-res-32k,feeling, positive feelings or states,8,cuv,1,2CH-025-008,2 Chronicles,25,8,2 Chronicles 25:8,你 若 一 定 要 去 ， 就 奋 勇 争 战 罢 ！ 但 　 神 必 使 你 败 在 敌 人 面 前 ； 因 为 　 神 能 助 人 得 胜 ， 也 能 使 人 倾 败 。,0.6084519
23613,llama3.1-8b,0-llamascope-res-32k,feeling, positive feelings or states,8,cuv,2,2TI-004-007,2 Timothy,4,7,2 Timothy 4:7,那 美 好 的 仗 我 已 经 打 过 了 ， 当 跑 的 路 我 已 经 跑 尽 了 ， 所 信 的 道 我 已 经 守 住 了 。,0.60799414
23613,llama3.1-8b,0-llamascope-res-32k,feeling, positive feelings or states,8,cuv,3,PRO-005-004,Proverbs,5,4,Proverbs 5:4,至 终 却 苦 似 茵 ? ， 快 如 两 刃 的 刀 。,0.60538375
23915,llama3.1-8b,1-llamascope-res-32k,sentiment, emotional expressions and sentiments,8,cuv,1,SNG-007-013,Song of Solomon,7,13,Song of Solomon 7:13,风 茄 放 香 ， 在 我 们 的 门 内 有 各 样 新 陈 佳 美 的 果 子 ； 我 的 良 人 ， 这 都 是 我 为 你 存 留 的 。,0.5667773
23915,llama3.1-8b,1-llamascope-res-32k,sentiment, emotional expressions and sentiments,8,cuv,2,EXO-025-030,Exodus,25,30,Exodus 25:30,又 要 在 桌 子 上 ， 在 我 面 前 ， 常 摆 陈 设 饼 。,0.55799514
23915,llama3.1-8b,1-llamascope-res-32k,sentiment, emotional expressions and sentiments,8,cuv,3,1CH-029-002,1 Chronicles,29,2,1 Chronicles 29:2,我 为 我 　 神 的 殿 已 经 尽 力 ， 预 备 金 子 做 金 器 ， 银 子 做 银 器 ， 铜 做 铜 器 ， 铁 做 铁 器 ， 木 做 木 器 ， 还 有 红 玛 瑙 可 镶 嵌 的 宝 石 ， 彩 石 和 一 切 的 宝 石 ， 并 许 多 汉 白 玉 。,0.5514826
24019,llama3.1-8b,5-llamascope-res-32k,feeling, evaluations of experiences or feelings,8,cuv,1,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.6171248
24019,llama3.1-8b,5-llamascope-res-32k,feeling, evaluations of experiences or feelings,8,cuv,2,ECC-012-012,Ecclesiastes,12,12,Ecclesiastes 12:12,我 儿 ， 还 有 一 层 ， 你 当 受 劝 戒 ： 着 书 多 ， 没 有 穷 尽 ； 读 书 多 ， 身 体 疲 倦 。,0.6038586
24019,llama3.1-8b,5-llamascope-res-32k,feeling, evaluations of experiences or feelings,8,cuv,3,2CO-013-001,2 Corinthians,13,1,2 Corinthians 13:1,这 是 我 第 三 次 要 到 你 们 那 里 去 。 凭 两 三 个 人 的 口 作 见 证 ， 句 句 都 要 定 准 。,0.60242975
25576,llama3.1-8b,27-llamascope-res-32k,feeling,emotional and subjective expressions of feeling or quality,8,cuv,1,2CH-004-005,2 Chronicles,4,5,2 Chronicles 4:5,海 厚 一 掌 ， 边 如 杯 边 ， 又 如 百 合 花 ， 可 容 三 千 罢 特 ；,0.60084224
25576,llama3.1-8b,27-llamascope-res-32k,feeling,emotional and subjective expressions of feeling or quality,8,cuv,2,2CH-002-007,2 Chronicles,2,7,2 Chronicles 2:7,现 在 求 你 差 一 个 巧 匠 来 ， 就 是 善 用 金 、 银 、 铜 、 铁 ， 和 紫 色 、 朱 红 色 、 蓝 色 线 ， 并 精 於 雕 刻 之 工 的 巧 匠 ， 与 我 父 大 卫 在 犹 大 和 耶 路 撒 冷 所 预 备 的 巧 匠 一 同 做 工 ；,0.5981332
25576,llama3.1-8b,27-llamascope-res-32k,feeling,emotional and subjective expressions of feeling or quality,8,cuv,3,REV-005-001,Revelation,5,1,Revelation 5:1,我 看 见 坐 宝 座 的 右 手 中 有 书 卷 ， 里 外 都 写 着 字 ， 用 七 印 封 严 了 。,0.58559334
25824,llama3.1-8b,17-llamascope-res-32k,feeling," expressions relating to sensation, perception, or feelings",8,cuv,1,JDG-005-009,Judges,5,9,Judges 5:9,我 心 倾 向 以 色 列 的 首 领 ， 他 们 在 民 中 甘 心 牺 牲 自 己 。 你 们 应 当 颂 赞 耶 和 华 ！,0.64746463
25824,llama3.1-8b,17-llamascope-res-32k,feeling," expressions relating to sensation, perception, or feelings",8,cuv,2,NUM-016-042,Numbers,16,42,Numbers 16:42,会 众 聚 集 攻 击 摩 西 、 亚 伦 的 时 候 ， 向 会 幕 观 看 ， 不 料 ， 有 云 彩 遮 盖 了 ， 耶 和 华 的 荣 光 显 现 。,0.6392998
25824,llama3.1-8b,17-llamascope-res-32k,feeling," expressions relating to sensation, perception, or feelings",8,cuv,3,ACT-009-006,Acts,9,6,Acts 9:6,起 来 ！ 进 城 去 ， 你 所 当 做 的 事 ， 必 有 人 告 诉 你 。,0.6383563
25831,llama3.1-8b,10-llamascope-res-32k,feeling," expressions and words associated with feelings of being ""cool"" or enjoyable experiences",8,cuv,1,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.5914797
25831,llama3.1-8b,10-llamascope-res-32k,feeling," expressions and words associated with feelings of being ""cool"" or enjoyable experiences",8,cuv,2,JDG-005-031,Judges,5,31,Judges 5:31,耶 和 华 啊 ， 愿 你 的 仇 敌 都 这 样 灭 亡 ！ 愿 爱 你 的 人 如 日 头 出 现 ， 光 辉 烈 烈 ！ 这 样 ， 国 中 太 平 四 十 年 。,0.58475196
25831,llama3.1-8b,10-llamascope-res-32k,feeling," expressions and words associated with feelings of being ""cool"" or enjoyable experiences",8,cuv,3,JHN-016-033,John,16,33,John 16:33,我 将 这 些 事 告 诉 你 们 ， 是 要 叫 你 们 在 我 里 面 有 平 安 。 在 世 上 ， 你 们 有 苦 难 ； 但 你 们 可 以 放 心 ， 我 已 经 胜 了 世 界 。,0.5777767
25894,llama3.1-8b,25-llamascope-res-32k,feeling, emotional sensations and experiences related to feelings,8,cuv,1,2CO-002-005,2 Corinthians,2,5,2 Corinthians 2:5,若 有 叫 人 忧 愁 的 ， 他 不 但 叫 我 忧 愁 ， 也 是 叫 你 们 众 人 有 几 分 忧 愁 。 我 说 几 分 ， 恐 怕 说 得 太 重 。,0.60841453
25894,llama3.1-8b,25-llamascope-res-32k,feeling, emotional sensations and experiences related to feelings,8,cuv,2,ROM-014-005,Romans,14,5,Romans 14:5,有 人 看 这 日 比 那 日 强 ； 有 人 看 日 日 都 是 一 样 。 只 是 各 人 心 里 要 意 见 坚 定 。,0.6082834
25894,llama3.1-8b,25-llamascope-res-32k,feeling, emotional sensations and experiences related to feelings,8,cuv,3,1CO-007-040,1 Corinthians,7,40,1 Corinthians 7:40,然 而 按 我 的 意 见 ， 若 常 守 节 更 有 福 气 。 我 也 想 自 己 是 被 神 的 灵 感 动 了 。,0.5972467
25898,llama3.1-8b,28-llamascope-res-32k,feeling, expressions related to emotions and feelings,8,cuv,1,PSA-102-002,Psalms,102,2,Psalms 102:2,我 在 急 难 的 日 子 ， 求 你 向 我 侧 耳 ； 不 要 向 我 掩 面 ！ 我 呼 求 的 日 子 ， 求 你 快 快 应 允 我 ！,0.59389037
25898,llama3.1-8b,28-llamascope-res-32k,feeling, expressions related to emotions and feelings,8,cuv,2,2TI-001-004,2 Timothy,1,4,2 Timothy 1:4,记 念 你 的 眼 泪 ， 昼 夜 切 切 的 想 要 见 你 ， 好 叫 我 满 心 快 乐 。,0.58945477
25898,llama3.1-8b,28-llamascope-res-32k,feeling, expressions related to emotions and feelings,8,cuv,3,PSA-031-002,Psalms,31,2,Psalms 31:2,求 你 侧 耳 而 听 ， 快 快 救 我 ！ 作 我 坚 固 的 磐 石 ， 拯 救 我 的 保 障 ！,0.5893284
25947,llama3.1-8b,12-llamascope-res-32k,sentiment, emotional sentiments and expressions of satisfaction or dissatisfaction,8,cuv,1,JAS-004-013,James,4,13,James 4:13,? ！ 你 们 有 话 说 ： 「 今 天 明 天 我 们 要 往 某 城 里 去 ， 在 那 里 住 一 年 ， 做 买 卖 得 利 。 」,0.5790975
